Sales.Id;Sales.date;Sales.price;Sales.property_type;Sales.surface;Sales.longitude;Sales.latitude;Sales.postcodes;Sales.area;Sales.bathrooms;Sales.beds;Sales.ber_id;Sales.parking;Sales.description;Sales.central_heating;Sales.alarm;Sales.gas_heating;Sales.oil_heating;attic.conversion;ensuites;PriceHistory.date0;PriceHistory.price0;PriceHistory.date1;PriceHistory.price1;PriceHistory.date2;PriceHistory.price2;PriceHistory.date3;PriceHistory.price3;PriceHistory.date4;PriceHistory.price4;PriceHistory.date5;PriceHistory.price5;PriceHistory.date6;PriceHistory.price6;PriceHistory.date7;PriceHistory.price7;PriceHistory.date8;PriceHistory.price8;PriceHistory.date9;PriceHistory.price9;PriceHistory.date10;PriceHistory.price10;PriceHistory.date11;PriceHistory.price11;PriceHistory.date12;PriceHistory.price12;PriceHistory.date13;PriceHistory.price13;PriceHistory.date14;PriceHistory.price14;PriceHistory.date15;PriceHistory.price15
249237;"2017-05-16 00:00:00;"138000;"Residential Sale;"1470.0;"-8.1206667;"54.0774524;";"Ballaghaderreen;"2;"5;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251349;"2017-06-21 00:00:00;"288000;"Residential Sale;"60.01;"-6.2480779;"53.3643115;"Dublin 9;"Drumcondra;"1;"2;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253862;"2017-07-07 00:00:00;"220000;"Residential Sale;"124.5;"-7.3390233;"52.380201;";"Piltown;"2;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251582;"2017-06-23 00:00:00;"271100;"Residential Sale;"183.5;"-8.5575625;"52.6543102;";"Castletroy;"3;"4;"B3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246633;"2017-04-27 00:00:00;"176000;"Residential Sale;"137.0;"-6.3956588;"54.0086392;";"Dundalk;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250987;"2017-06-16 00:00:00;"280000;"Residential Sale;"105.0;"-8.4282685;"51.8726903;"T12 X6RE;"Douglas;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256021;"2017-07-21 00:00:00;"346480;"Residential Sale;"112.4;"-6.5283985;"53.6270002;";"Ashbourne;"2;"3;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";290000.0;2017-07-20;330000.0;2018-02-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261676;"2017-08-18 00:00:00;"320000;"Residential Sale;"163.0;"-7.1578511;"52.1597661;";"Tramore;"2;"3;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275645;"2017-11-07 00:00:00;"229000;"Residential Sale;"66.73;"-6.1619757;"53.393361;"D13 V972;"Swords;"2;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260561;"2017-08-09 00:00:00;"395000;"Residential Sale;"400.0;"-8.09345;"52.42704;";"Newcastle;"5;"6;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280766;"2017-12-07 00:00:00;"900000;"Residential Sale;"156.08;"-6.157882;"53.293498;";"Monkstown;"2;"4;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263855;"2017-09-01 00:00:00;"197000;"Residential Sale;"93.0;"-8.4687188;"54.2588548;"F91 Y70X;"Inagh;"1;"3;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279770;"2017-12-06 00:00:00;"230000;"Residential Sale;"79.88;"-8.4586956;"51.8936211;";"Anglesea Street;"1;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264540;"2017-08-31 00:00:00;"700000;"Residential Sale;"140.0;"-6.1634229;"53.3797826;"Dublin 5;"Raheen;"2;"4;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262159;"2017-08-02 00:00:00;"660000;"Residential Sale;"140.0;"-6.1551053;"53.3816695;";"Raheen;"2;"4;"F;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261825;"2017-07-19 00:00:00;"684999;"Residential Sale;"140.0;"-6.1551053;"53.3816695;";"Raheen;"2;"4;"F;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259312;"2017-07-28 00:00:00;"684999;"Residential Sale;"140.0;"-6.1551053;"53.3816695;"Dublin 5;"Raheen;"2;"4;"F;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259686;"2017-08-03 00:00:00;"665000;"Residential Sale;"140.0;"-6.0844953;"53.3913248;"Dublin 13;"Raheen;"2;"4;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280327;"2017-11-28 00:00:00;"154000;"Residential Sale;"170.0;"-8.4956495;"54.1804961;"F91 N5P5;"Collooney;"3;"5;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265962;"2017-09-13 00:00:00;"240000;"Residential Sale;"120.8;"-7.9461807;"52.0028519;";"Carlow;"1;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264521;"2017-08-31 00:00:00;"150000;"Residential Sale;"100.0;"-6.9059539;"52.8414882;"R93 X027;"Carlow Town;"2;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273370;"2017-10-24 00:00:00;"181000;"Residential Sale;"119.9;"-7.1300655;"53.5073939;";"Ashtown;"2;"3;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273594;"2017-10-27 00:00:00;"780000;"Residential Sale;"153.7;"-6.1441536;"53.4478704;"K36 P746;"Williamstown;"2;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280066;"2017-11-09 00:00:00;"194840;"Residential Sale;"158.0;"-7.7844596;"53.7628182;"N39 R3P8;"Longford;"4;"4;"B3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281991;"2017-12-01 00:00:00;"340000;"Residential Sale;"125.0;"-6.4049345;"53.3857196;"D15 H0C6;"Blanchardstown;"3;"4;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280845;"2017-12-08 00:00:00;"1610625;"Residential Sale;"300.0;"-6.2922063;"53.3044822;"D6W YK33;"Terenure;"3;"5;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274460;"2017-10-27 00:00:00;"300000;"Residential Sale;"85.0;"-6.6515778;"53.2124153;"W91 WTW8;"Naul;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277805;"2017-11-16 00:00:00;"260000;"Residential Sale;"111.0;"-8.505394;"51.8798556;"T12 W8KF;"Togher;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269557;"2017-09-15 00:00:00;"872500;"Residential Sale;"189.99;"-6.1041384;"53.575143;"K34 NX96;"Skerries;"3;"4;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279780;"2017-12-06 00:00:00;"170000;"Residential Sale;"110.0;"-6.1711996;"53.5225871;"K45 HR53;"Lusk;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265220;"2017-08-18 00:00:00;"520000;"Residential Sale;"130.064;"-6.0794782;"53.1403777;";"Greystones;"2;"3;"A3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271258;"2017-10-17 00:00:00;"334998;"Residential Sale;"167.2;"-8.3234404;"51.913274;";"Glounthaune;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270626;"2017-09-18 00:00:00;"345913;"Residential Sale;"167.2;"-8.3231224;"51.9132647;";"Glounthaune;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269911;"2017-10-02 00:00:00;"334999;"Residential Sale;"167.2;"-8.3231224;"51.9132647;";"Glounthaune;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276956;"2017-11-17 00:00:00;"334999;"Residential Sale;"167.2;"-8.3234767;"51.9132744;";"Glounthaune;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278650;"2017-11-01 00:00:00;"334998;"Residential Sale;"167.2;"-8.3219884;"51.9132079;";"Glounthaune;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259527;"2017-08-01 00:00:00;"295000;"Residential Sale;"139.355;"-6.0927198;"53.5333347;"K56 AC64;"Ruan;"2;"4;"B2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258011;"2017-06-07 00:00:00;"300000;"Residential Sale;"81.0;"-6.2918893;"53.3358256;"D08 W2Y6;"Rialto;"1;"2;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273844;"2017-11-03 00:00:00;"230000;"Residential Sale;"102.0;"-6.6821405;"53.6606998;"C15 F2H3;"Cavan;"2;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277699;"2017-11-13 00:00:00;"198000;"Residential Sale;"116.1;"-8.2662377;"52.2736477;"P67 D363;"Mitchelstown;"3;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274213;"2017-10-20 00:00:00;"145000;"Residential Sale;"100.335;"-7.2951866;"53.4149299;"N91 WT28;"Rochfortbridge;"2;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281466;"2017-12-15 00:00:00;"215000;"Residential Sale;"210.0;"-8.2870416;"55.0361234;";"Connolly;"3;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263265;"2017-08-23 00:00:00;"380000;"Residential Sale;"390.2;"-8.6690881;"52.5763074;";"Crecora;"4;"6;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276557;"2017-11-03 00:00:00;"510000;"Residential Sale;"145.0;"-6.1496917;"53.2563086;"Dublin 18;"Cabinteely;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281749;"2017-11-23 00:00:00;"530000;"Residential Sale;"145.0;"-6.1510733;"53.2573159;"D18 DC53;"Cabinteely;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261042;"2017-08-01 00:00:00;"477500;"Residential Sale;"86.03;"-6.1171679;"53.2643133;";"Killiney;"1;"2;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266845;"2017-09-18 00:00:00;"462000;"Residential Sale;"115.3;"-6.1653215;"53.2859893;"A94 HD54;"Blackrock;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265744;"2017-09-08 00:00:00;"146000;"Residential Sale;"79.0;"-6.7080852;"52.2213631;";"Carrick-on-Bannow;"2;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260905;"2017-07-26 00:00:00;"350000;"Residential Sale;"115.2;"-6.3333986;"53.2706673;"D24 K0H7;"Ballycullen;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273405;"2017-10-25 00:00:00;"465000;"Residential Sale;"148.6;"-6.4810224;"53.4247968;"A86 C782;"Dunboyne;"3;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272228;"2017-10-20 00:00:00;"194000;"Residential Sale;"110.0;"-8.5884892;"52.6538087;"V94 E4FY;"Old Singland Road;"3;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273230;"2017-10-19 00:00:00;"480000;"Residential Sale;"150.2;"-6.3352998;"53.2845996;"D24 C8XY;"Glenamoy;"2;"4;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264282;"2017-08-24 00:00:00;"385000;"Residential Sale;"148.0;"-8.3916932;"51.8238402;"P43 XV02;"Carrigaline;"3;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278065;"2017-11-23 00:00:00;"675000;"Residential Sale;"242.0;"-6.6591776;"53.2223657;"W91 T3YN;"Naul;"4;"5;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275749;"2017-11-09 00:00:00;"235799;"Residential Sale;"155.6;"-9.0987353;"53.4753977;"H91 XTE5;"Headford;"4;"4;"C1;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";230000.0;2018-01-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270849;"2017-10-04 00:00:00;"224826;"Residential Sale;"155.6;"-9.0986632;"53.4761679;"H91 YFD0;"Headford;"4;"4;"C1;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";230000.0;2018-01-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274052;"2017-10-09 00:00:00;"224826;"Residential Sale;"155.6;"-9.0987022;"53.4753405;"H91 YR3P;"Headford;"4;"4;"C1;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";230000.0;2018-01-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272501;"2017-10-25 00:00:00;"229000;"Residential Sale;"155.6;"-9.0978216;"53.4758231;"H91 CP5H;"Headford;"4;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";230000.0;2018-01-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271835;"2017-10-06 00:00:00;"224826;"Residential Sale;"155.6;"-9.0978807;"53.4757152;"H91 F21V;"Headford;"4;"4;"C1;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";230000.0;2018-01-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264273;"2017-08-24 00:00:00;"278000;"Residential Sale;"92.0;"-6.4588593;"53.3480366;"K78 FX59;"Lucan;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266394;"2017-09-06 00:00:00;"180000;"Residential Sale;"130.0;"-8.2098696;"52.8702731;"E45 WK44;"Fenagh;"2;"4;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274634;"2017-11-02 00:00:00;"275000;"Residential Sale;"133.0;"-6.4151546;"53.6925587;"A92 P6H6;"Donore;"2;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271335;"2017-10-18 00:00:00;"210610;"Residential Sale;"114.5;"-9.3216495;"52.7211283;"V15 NY61;"Ennis;"2;"3;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274435;"2017-10-27 00:00:00;"199749;"Residential Sale;"114.5;"-8.9431932;"52.8183586;";"Ennis;"2;"3;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263572;"2017-08-28 00:00:00;"283000;"Residential Sale;"139.0;"-6.7579593;"53.2886858;"W91 W2H6;"Prosperous;"3;"5;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274610;"2017-11-02 00:00:00;"110000;"Residential Sale;"78.0;"-8.4896261;"51.9008975;"T23 R8Y8;"Gurranabraher;"1;"2;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273382;"2017-10-25 00:00:00;"234000;"Residential Sale;"58.5;"-6.2446958;"53.3574146;"D03 X9P9;"North Strand;"1;"2;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266147;"2017-08-17 00:00:00;"304180;"Residential Sale;"177.4;"-9.1500889;"54.1072352;";"Ballina;"4;"4;"C2;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264771;"2017-09-04 00:00:00;"198000;"Residential Sale;"216.9;"-9.0016561;"54.2887789;";"Easkey;"2;"5;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259349;"2017-07-28 00:00:00;"395000;"Residential Sale;"150.0;"-6.6884522;"53.346283;";"Donadea;"5;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277514;"2017-10-30 00:00:00;"196000;"Residential Sale;"118.0;"-8.6484503;"52.6354784;"V94 V6RN;"Dooradoyle;"3;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266915;"2017-09-19 00:00:00;"262000;"Residential Sale;"87.0501;"-6.316613;"53.3761882;"Dublin 15;"Cabra;"2;"2;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270948;"2017-10-09 00:00:00;"400000;"Residential Sale;"110.0;"-6.3638041;"53.3101753;"D24 RCF3;"Kingswood;"3;"4;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266978;"2017-09-19 00:00:00;"175000;"Residential Sale;"111.0;"-6.8759269;"52.2954783;";"New Ross;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257313;"2017-05-25 00:00:00;"100000;"Residential Sale;"70.0;"-8.0259264;"53.1358114;";"Rathcabbin;"1;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268512;"2017-09-19 00:00:00;"224826;"Residential Sale;"117.1;"-9.0983551;"53.4757847;"H91 NF2K;"Headford;"3;"3;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272438;"2017-10-24 00:00:00;"305000;"Residential Sale;"47.0;"-6.279668;"53.3397896;"D08 R7N8;"Kevin Street;"1;"2;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270666;"2017-09-21 00:00:00;"185000;"Residential Sale;"67.0;"-6.3770368;"53.331938;"Dublin 12;"Park West;"2;"2;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280811;"2017-12-08 00:00:00;"244999;"Residential Sale;"122.4;"-8.8089383;"53.0600782;";"Gort;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272895;"2017-10-05 00:00:00;"185000;"Residential Sale;"54.0;"-8.5068939;"51.8834313;";"Togher;"2;"2;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277096;"2017-11-20 00:00:00;"330000;"Residential Sale;"127.0;"-6.4074128;"53.3093416;"D22 V126;"Clondalkin;"3;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272452;"2017-10-24 00:00:00;"260000;"Residential Sale;"156.1;"-9.3323324;"52.0550651;";"Killarney;"2;"4;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269840;"2017-09-28 00:00:00;"90000;"Residential Sale;"106.0;"-9.5845412;"52.6389029;";"Kilkee;"1;"3;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274991;"2017-11-09 00:00:00;"152500;"Residential Sale;"56.0;"-6.3932683;"53.8358543;"A92 X891;"Dunleer;"1;"2;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280460;"2017-12-01 00:00:00;"530000;"Residential Sale;"78.0;"-6.2494189;"53.3127616;"Dublin 6;"Milltown;"2;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281634;"2017-11-16 00:00:00;"485000;"Residential Sale;"85.0;"-6.2433444;"53.2804439;"D16 P640;"Dundrum;"2;"2;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272417;"2017-10-24 00:00:00;"530000;"Residential Sale;"145.0;"-6.1812128;"53.2641044;"Dublin 18;"Foxrock;"2;"2;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266408;"2017-09-06 00:00:00;"244999;"Residential Sale;"166.3;"-9.0865927;"54.1776781;";"Enniscrone;"3;"4;"D1;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274706;"2017-11-03 00:00:00;"212000;"Residential Sale;"48.0;"-6.4145332;"53.3178528;"D22 V594;"Clondalkin;"1;"2;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269632;"2017-09-21 00:00:00;"335000;"Residential Sale;"49.98;"-6.1857345;"53.5899439;"K32 YW94;"Ballineen;"1;"1;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278103;"2017-11-23 00:00:00;"245000;"Residential Sale;"115.9;"-9.0279066;"53.2776438;";"Renmore;"2;"3;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267021;"2017-09-20 00:00:00;"149000;"Residential Sale;"79.0;"-6.4855959;"52.3358709;"Y35 R2X3;"Wexford Town;"1;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266290;"2017-08-31 00:00:00;"305500;"Residential Sale;"48.7;"-6.2657926;"53.3388816;"Dublin 2;"Kevin Street;"1;"2;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279028;"2017-11-22 00:00:00;"145000;"Residential Sale;"102.0;"-6.3969356;"53.9972948;";"Dundalk;"1;"3;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
